x0,v0,V0,x0_scale,gamma,trajectory_type
0.482836,2.14056,1.09893,1.05224,0.260297,diverging
-1.44464,4.05842,1.98872,0.797449,0.342922,diverging
-1.17459,1.5552,2.1995,0.816959,0.259222,oscillating
0.062747,0.19535,1.43161,0.443096,0.315272,converging
0.781246,1.37088,1.97275,1.32429,0.168824,oscillating
-0.862288,-0.529135,1.42455,0.875639,0.663301,converging
-0.886788,-2.92842,1.75844,1.10334,0.136333,diverging
-0.286538,-3.88068,2.50217,0.853163,0.113148,diverging
2.54093,2.19764,1.41522,0.430755,0.296392,diverging
0.00895297,2.24391,1.3018,1.1433,0.998764,converging
-0.133428,2.38109,1.85925,1.13328,0.292715,oscillating
-0.847696,-1.85355,1.45478,0.449555,0.252592,diverging
-0.484535,-1.47988,1.85301,0.905982,0.37801,converging
1.41765,0.94901,0.804433,0.748631,0.012276,diverging
0.980278,-0.122622,1.79675,0.688712,0.279595,converging
-0.499189,1.51546,1.64445,0.391709,0.490223,converging
1.1939,0.850514,1.38334,1.15934,0.172311,oscillating
-0.202379,1.49772,1.3273,0.736985,0.211174,oscillating
-0.323228,5.23681,1.58705,1.41885,0.0394813,diverging
1.09269,-6.37952,1.65558,1.07402,0.0111176,diverging
0.116692,-5.22452,2.77342,1.00708,0.157636,diverging
-0.422052,-0.124119,1.64535,1.25115,0.657646,converging
-0.136285,1.00326,0.995787,0.506488,0.501634,converging
-0.653496,-3.89098,1.13178,0.711737,0.38843,diverging
0.214748,2.55452,1.57232,1.34184,0.520473,oscillating
-0.0750323,-3.18255,1.67969,0.863394,0.320604,diverging
1.04621,2.21977,0.799015,0.832292,0.794882,oscillating
1.3475,6.32772,1.40857,1.36101,0.219515,diverging
-0.585436,0.189632,1.30391,1.01498,0.0626731,oscillating
1.28687,-0.297297,1.17715,0.96863,0.106292,oscillating
-1.30043,1.78267,1.41649,1.0356,0.243561,oscillating
-0.405388,-4.79789,0.829411,0.617265,0.00466593,diverging
-0.664286,-0.494378,1.39195,0.785045,0.218161,converging
0.0411932,-2.70196,1.78746,1.10764,0.266391,diverging
-1.9465,0.91486,1.59863,1.0767,0.243608,oscillating
-0.311349,-2.46717,1.51182,1.10834,0.64228,oscillating
-0.883862,-2.73045,2.04375,0.788996,0.207293,diverging
0.548178,4.99516,1.95826,1.00435,0.0982705,diverging
-0.886497,0.406822,2.00407,0.866437,0.29433,converging
0.680663,-2.28258,1.16692,0.647834,0.414583,oscillating
0.2355,0.239277,1.59817,0.490851,0.278011,converging
0.15173,-3.13519,1.76975,1.03983,0.68107,oscillating
0.774758,-0.624111,1.65112,0.740235,0.20431,oscillating
-0.303146,2.35863,1.07996,0.505556,0.289517,diverging
1.17847,-3.35919,1.63882,1.24508,0.485765,oscillating
-0.620517,-4.96692,1.7736,1.39447,0.389551,diverging
-0.468438,0.0473638,1.81403,0.598493,0.588578,converging
1.81986,2.96594,2.16674,1.51513,0.0818684,diverging
1.59818,-0.27696,1.33155,0.946163,0.133129,oscillating
2.37543,-2.27167,2.08067,0.813659,0.167152,diverging
-0.518156,2.68007,1.41264,1.03487,0.415913,oscillating
0.0353071,-2.01855,1.32617,0.699415,0.281449,oscillating
1.57122,-1.26838,1.72109,1.42293,0.08873,oscillating
0.722648,-5.2972,0.99919,0.878167,0.446229,diverging
-1.58195,1.36833,1.64711,0.926925,0.0802315,oscillating
-0.596113,5.15455,2.04882,1.26912,0.654142,diverging
0.701683,1.45764,1.69024,0.621457,0.681477,converging
0.00698274,-2.32246,1.98388,0.938348,0.34949,oscillating
0.351469,-0.0440482,2.26477,1.18774,0.287149,converging
0.678785,1.96919,2.32515,0.856674,0.65419,converging
-0.456324,2.76774,1.57885,1.39266,0.594935,oscillating
0.264115,0.705978,1.26828,0.66199,0.237307,converging
-0.00543789,-2.15183,2.40008,1.25311,0.489869,converging
-1.68677,-2.32011,1.42602,0.984981,0.133021,diverging
0.409646,0.223227,2.52996,0.892,0.578383,converging
-0.11347,-3.0635,1.37517,1.52171,0.353595,diverging
0.0963076,-3.65658,1.72907,1.42545,0.168122,diverging
-0.796872,5.50589,1.77426,0.827097,0.185233,diverging
0.812336,1.7984,1.94321,0.76579,0.341633,oscillating
-1.28068,-4.84395,1.31155,1.1328,0.280809,diverging
-0.58227,-0.683817,1.18526,0.674651,0.621973,converging
1.80097,-1.7115,2.24093,1.16153,0.199674,oscillating
-1.00226,0.92682,1.76005,1.11595,0.249595,oscillating
0.268678,0.190646,1.4236,0.765773,0.39511,converging
-0.522261,1.70553,1.79998,0.739208,0.476133,converging
0.404704,1.42969,1.39857,1.01512,0.503402,converging
-1.71083,-1.11984,1.30801,1.33276,0.38759,oscillating
0.231187,-0.0820138,1.03739,1.01391,0.338654,converging
1.71141,4.49251,1.27109,1.11795,0.30654,diverging
-0.335375,-2.99853,1.86679,1.10788,0.459398,oscillating
-1.39593,0.231665,1.56745,1.26519,0.12494,oscillating
0.00705451,1.86234,0.897264,0.978773,0.0462823,diverging
-0.86354,0.138777,1.97834,1.16018,0.562992,converging
0.234341,-1.90096,2.07572,0.970829,0.736097,converging
1.67465,0.484195,1.09588,1.33918,0.177173,oscillating
0.630825,1.10189,2.0456,0.958644,0.311533,converging
0.916398,-0.0665993,2.14123,0.924231,0.492351,converging
-1.29641,-2.70984,1.91231,1.0052,0.194468,diverging
-0.19004,-2.72315,1.39915,0.765818,0.23726,diverging
-0.293794,2.51715,2.04661,1.03763,0.15408,diverging
1.54934,0.444129,0.513401,0.786734,0.569662,oscillating
-1.81676,1.20114,1.10773,1.11196,0.17125,oscillating
-0.121555,0.0255114,0.862652,0.707241,0.22926,converging
-0.722256,3.38315,1.83969,1.13308,0.346071,diverging
0.840744,-4.6984,1.44602,1.21504,0.0782762,diverging
-0.79177,-0.114383,1.52334,0.649975,0.726959,converging
-0.183568,-3.53978,2.00747,1.11004,0.188569,diverging
-0.415009,0.111719,1.33906,1.32109,0.0903166,converging
1.12563,-1.71486,0.723771,1.13933,0.967876,converging
-0.932291,4.90658,1.90323,1.54261,0.416545,diverging
-0.69486,-0.265143,1.49982,1.41461,0.298483,converging
0.425379,-0.257764,2.0882,0.717195,0.254465,converging
-0.608803,-0.376538,1.50407,0.937265,0.199435,converging
0.500886,0.637412,2.66137,0.907589,0.623693,converging
2.42392,-4.44917,1.1932,0.945791,0.145356,diverging
-0.0394769,-1.58112,1.57855,0.539064,0.711933,converging
1.44045,-2.3835,1.07818,0.854454,0.287638,diverging
0.411076,-2.01325,1.44667,0.700658,0.18718,diverging
-0.232976,2.60477,1.71141,1.50097,0.239179,diverging
1.61459,-2.29685,1.46678,1.1459,0.486343,converging
0.378319,-1.47005,2.46561,0.392699,0.580692,converging
-1.67185,0.397001,2.52874,1.10386,0.369463,converging
0.803212,-3.4107,0.605879,0.646609,0.625812,diverging
0.960963,2.62388,1.67035,1.09466,0.008511,diverging
-1.43528,-0.468244,1.33547,0.499944,0.568441,converging
0.480583,-5.6669,1.93033,0.756816,0.425217,diverging
-0.479173,-1.36267,1.31563,0.784036,0.460932,converging
-2.10331,0.918029,1.89792,1.1531,0.331254,converging
-0.327917,-2.574,0.905341,0.742335,0.115272,diverging
-0.314234,0.00504216,1.18084,0.987319,0.244875,converging
-1.07094,-3.16729,1.088,1.53908,0.374909,diverging
0.404714,-0.363327,2.31015,0.659734,0.354598,converging
-0.168363,4.83233,2.16111,1.38825,0.0154407,diverging
0.132328,-2.95187,2.6266,1.40268,0.124712,diverging
-0.670097,2.0202,0.974275,0.738111,0.286149,diverging
0.903661,2.24347,2.34195,0.99047,0.121078,diverging
-1.15718,1.6866,2.12852,0.938033,0.236605,oscillating
0.675252,3.26713,1.10691,1.24671,0.747954,oscillating
-1.12909,0.925536,1.69157,0.761772,0.603905,converging
0.730106,5.38613,1.02519,1.47333,0.218496,diverging
-0.0902185,-1.06297,1.03457,1.19756,0.392131,converging
-1.55225,-0.642982,1.2093,0.971794,0.0201465,oscillating
0.666577,3.81413,1.52505,1.40452,0.441522,diverging
0.324575,3.04484,1.17364,1.42178,0.476803,diverging
-0.596519,-1.75844,1.62064,1.38549,0.420356,oscillating
1.37293,2.30569,1.87654,0.888601,0.22357,diverging
0.366546,-0.985234,0.948679,0.797747,0.127236,oscillating
-0.842609,0.331742,1.0172,0.823741,0.0499087,oscillating
-1.51692,0.740737,1.39907,0.664983,0.416243,converging
0.0696372,-1.6144,0.936913,1.28116,0.504422,converging
-0.677111,0.613756,1.58855,1.41968,0.314022,converging
0.454972,-0.0211874,1.54981,0.798171,0.471597,converging
0.0890994,-0.27122,1.12641,0.84244,0.135472,converging
-0.499609,-2.78781,2.31181,0.594714,0.121081,diverging
-0.331032,-0.259474,1.67706,0.719014,0.254083,converging
1.1271,0.132832,1.48534,0.715778,0.389986,converging
-1.19578,-3.2229,0.66121,1.06634,0.300129,diverging
0.204845,1.8813,1.56681,0.70257,0.0761019,diverging
0.321019,-0.691756,1.53478,0.539034,0.207145,converging
-0.256098,0.000935279,1.66173,1.3276,0.429034,converging
1.19303,0.171779,0.860428,1.07788,0.17969,oscillating
-0.666342,0.205979,1.81276,1.06151,0.137995,oscillating
-0.583134,4.01292,0.777159,1.44891,0.164615,diverging
1.05393,-0.721278,2.16859,0.807538,0.291227,converging
0.0922153,-3.34158,1.93837,0.623502,0.74209,oscillating
0.113151,3.67091,0.635708,0.853587,0.513647,diverging
-1.56432,-1.51182,1.11504,0.973102,0.0851719,diverging
-0.228856,-2.80771,1.42373,0.995216,0.29311,diverging
-0.562495,-0.0627051,1.33849,1.60273,0.11894,oscillating
0.589823,1.78508,2.30387,0.972076,0.378858,converging
1.07971,0.0207608,1.89967,0.983748,0.110578,oscillating
0.661772,1.78023,1.57435,0.499995,0.356098,diverging
0.188229,-2.72011,2.34713,1.27336,0.550648,converging
1.81329,2.61731,1.96586,0.745905,0.139632,diverging
0.191882,2.41594,1.25459,1.05422,0.278809,diverging
1.01226,-0.990421,1.24837,0.857087,0.247487,converging
0.629915,2.71881,1.28545,1.09179,0.0899454,diverging
0.305757,-4.99758,1.28855,1.16016,0.11519,diverging
0.461536,0.0408037,1.68136,1.19547,0.547146,converging
0.089303,1.48116,1.234,1.17731,0.682568,converging
0.694289,-2.19994,1.69932,0.682342,0.441276,oscillating
-1.33698,-0.723956,1.18045,0.93372,0.133759,oscillating
-0.934991,-1.52315,1.49083,0.435852,0.13133,diverging
0.643891,3.96228,1.42175,1.27715,0.443248,diverging
-1.52304,2.03185,0.544817,0.881209,0.32521,oscillating
-1.25977,3.93497,1.6133,0.791511,0.0399083,diverging
-0.979552,-0.21413,0.589115,1.13322,0.424419,converging
-0.694704,-1.78135,1.88465,1.06367,0.255114,oscillating
0.397244,-0.517578,1.26591,0.634593,0.583641,converging
0.542411,1.21861,1.64639,1.29476,0.0563698,oscillating
-1.40843,-3.6278,2.36037,1.24612,0.176968,diverging
0.930288,0.341863,1.88032,1.10492,0.470289,converging
1.19648,3.16541,1.29032,1.02833,0.232454,diverging
-0.159241,6.61994,2.04846,0.924974,0.213477,diverging
-0.716022,-1.87839,2.24817,1.2386,0.470929,converging
-1.23782,-1.91899,1.56402,0.908844,0.757914,oscillating
-0.798747,1.22467,1.43862,0.936977,0.684983,converging
0.769067,-3.44882,1.70472,0.832664,0.23749,diverging
-0.296388,-1.2452,1.19098,1.21467,0.241913,oscillating
0.0913953,3.9007,0.88531,1.15131,0.17166,diverging
0.263712,-1.23279,1.50864,0.771572,0.238606,converging
0.664728,-3.82586,1.84035,0.417178,0.280588,diverging
-1.4458,6.65134,1.48452,0.838718,0.0764038,diverging
-0.181615,0.783989,1.77445,1.29531,0.362032,converging
-0.457056,-2.68359,1.16641,0.681866,0.479742,diverging
0.192412,-4.65259,1.36037,0.842654,0.435825,diverging
-0.591646,0.140072,1.30405,1.36429,0.583292,converging
-0.230444,3.9682,2.00516,0.834523,0.529524,diverging
-1.55346,-3.25048,1.08596,1.25034,0.647612,diverging
0.458773,2.05578,1.57335,1.55917,0.20951,oscillating
-0.375166,0.233108,2.54883,1.21706,0.754767,converging
-1.12799,2.93141,2.32798,1.14304,0.493964,oscillating
-1.38396,0.663151,1.45518,0.687816,0.0770126,oscillating
0.858843,0.336223,1.68409,1.27362,0.946223,converging
0.1705,-1.47596,1.32969,0.876126,0.0252181,oscillating
-0.237107,-0.531915,1.33229,1.34427,0.679054,converging
2.03825,3.59729,1.88841,0.895519,0.401865,diverging
-1.64334,-1.74104,1.06338,0.876276,0.0545778,diverging
2.64255,-5.33499,2.46559,1.03736,0.706912,oscillating
0.853506,-0.891697,1.08845,1.08781,0.880381,converging
-1.30556,0.625134,1.57413,1.02165,0.292428,converging
-1.91909,3.71722,1.77439,1.75791,0.244589,diverging
-2.01943,1.4999,0.622271,0.513103,0.320235,oscillating
-0.309823,2.20136,1.32848,0.769108,0.481975,oscillating
1.46567,-0.772044,1.50843,1.04596,0.157939,oscillating
0.351202,0.630477,1.91765,0.97481,0.578272,converging
1.68499,1.7785,2.04806,1.47591,0.604199,oscillating
0.301689,-2.13775,1.08137,1.22879,0.0903804,diverging
1.20437,0.319739,1.35279,0.980443,0.603543,converging
1.10727,-1.22445,1.01215,0.835099,0.35399,converging
1.35227,-0.823158,1.65396,0.867767,0.178743,oscillating
1.09515,-2.45843,1.97915,0.653007,0.292269,diverging
-1.61435,2.8864,1.4642,1.07764,0.790008,converging
-0.573684,-1.42603,1.86692,1.13956,0.118114,oscillating
-1.06238,3.04056,0.914564,0.691752,0.18513,diverging
1.33129,2.69754,1.51705,1.08379,0.653758,diverging
0.908598,-0.961206,1.49434,1.19004,0.322785,converging
0.154279,-2.68714,1.70039,0.953841,0.202093,diverging
-1.14346,2.61403,1.1961,0.434474,0.261872,diverging
-2.91983,-0.513117,2.04976,1.32199,0.0832551,oscillating
0.532561,2.24703,1.90782,1.2009,0.0450424,diverging
0.984321,1.8978,1.59257,0.827171,0.28056,diverging
-0.175523,0.0821848,0.958815,0.621977,0.428617,converging
-0.493061,1.43539,1.53659,1.07104,0.305689,converging
0.261619,1.37283,1.26747,1.07574,0.512263,converging
0.475552,1.55118,1.69106,0.992804,0.0746266,oscillating
-1.11103,-2.97666,1.6759,0.628196,0.290725,diverging
0.688641,-0.423011,1.81193,1.37024,0.610481,converging
-1.50446,3.16137,1.0847,1.52073,0.10443,diverging
-1.27419,1.7611,1.18141,1.05137,0.334731,oscillating
-0.350095,3.8525,1.7,0.757454,0.231688,diverging
-1.43392,-2.32385,1.71083,1.0439,0.0777475,diverging
-1.32348,0.919207,1.81384,0.855932,0.391523,converging
-0.926744,-0.582861,1.69548,0.501589,0.303751,converging
-1.10783,-0.831695,0.853645,0.964452,0.389818,oscillating
0.195279,2.38309,1.5838,1.12183,0.315847,oscillating
-0.473127,-0.430363,1.99709,1.22879,0.75725,converging
0.76441,-3.34173,1.65484,0.694698,0.167842,diverging
1.03455,3.6476,1.21945,0.553522,0.15988,diverging
-0.029114,-1.75367,1.30915,0.689068,0.191351,oscillating
0.77998,0.147038,1.56689,0.730391,0.480386,converging
1.29531,-1.74074,1.28682,1.70964,0.148578,oscillating
-1.48358,2.14976,1.87843,1.25314,0.251241,oscillating
0.117919,-0.671537,2.20775,0.951514,0.13573,converging
0.482584,-1.61118,2.2592,1.16838,0.414956,converging
0.184388,-0.847723,1.88889,0.99009,0.341437,converging
-0.312466,-4.39684,1.08326,1.10532,0.100767,diverging
0.662026,1.1088,2.10061,0.965014,0.135076,oscillating
-0.538232,0.00541945,1.10961,1.4286,0.141731,oscillating
1.25088,-6.53331,1.05856,1.06259,0.320395,diverging
1.25799,-0.568771,1.00235,0.96912,0.611475,converging
-0.751083,1.30785,1.92967,1.08437,0.141591,oscillating
-1.8514,2.1678,2.3149,1.27609,0.470936,converging
0.382636,1.35873,0.858266,0.691896,0.00251565,diverging
0.0455709,-3.30931,1.68584,1.11339,0.417971,diverging
1.07312,2.40719,0.798216,0.70898,0.0321299,diverging
0.485787,1.20049,1.44861,0.974125,0.14017,oscillating
-1.52437,-3.48496,1.27009,0.680959,0.239388,diverging
1.56883,2.76802,1.53115,1.0086,0.322227,diverging
-0.642432,-0.868591,1.28241,1.2025,0.0589355,oscillating
0.21709,1.84189,1.2753,0.450782,0.104964,diverging
-0.417974,1.3297,1.62335,0.820182,0.705402,converging
-0.649245,-0.951439,1.59056,1.05037,0.351402,converging
0.67066,0.808092,1.84865,0.526271,0.244884,converging
-0.368624,-4.87166,1.41932,0.927814,0.446974,diverging
1.13026,0.378327,1.78014,0.955451,0.362298,converging
0.719601,0.271478,2.13942,1.24479,0.242984,converging
-1.6301,-4.25256,1.82608,0.663229,0.354333,diverging
0.280527,-0.676816,1.37482,0.767175,0.388048,converging
0.0136638,-1.87936,1.24982,0.922305,0.332639,oscillating
1.54888,3.1184,1.15662,0.694621,0.18391,diverging
-0.201198,-3.31561,1.23313,0.812253,0.0468632,diverging
-0.648986,1.34116,0.977073,0.973509,0.525829,converging
-0.695342,-0.303793,0.834292,1.12441,0.397238,converging
2.0612,1.61236,1.02946,1.39838,0.226672,diverging
-0.274332,0.783832,1.39274,0.65885,0.549867,converging
-0.531696,-1.52459,2.07225,0.747978,0.0771132,oscillating
-0.573726,-1.36351,1.76248,0.813011,0.577081,converging
-0.889326,-6.41367,1.13399,0.830491,0.0964292,diverging
-1.67646,1.64783,2.03861,0.922679,0.439933,converging
1.23562,-2.40551,1.9185,1.00501,0.657248,converging
1.36185,0.360519,2.41047,0.677222,0.449795,converging
0.0235046,-0.630268,1.99035,1.09078,0.691618,converging
1.14124,2.1748,2.12842,0.690262,0.427242,diverging
-1.10635,2.0351,1.43691,0.967659,0.258578,oscillating
0.755303,3.98702,0.960486,0.897631,0.137799,diverging
0.530757,-2.65852,1.93103,1.07291,0.392196,oscillating
0.0802441,-2.1221,1.06555,1.11997,0.33279,oscillating
-2.20279,4.23047,1.59676,0.952502,0.157369,diverging
-1.51186,0.9677,1.12945,1.03158,0.352123,converging
-0.623135,-0.360746,1.58336,0.75635,0.286786,converging
-0.838413,-0.0883455,1.1069,1.1039,0.555062,converging
0.212864,1.48439,0.634587,0.955993,0.553052,converging
0.396496,0.937274,1.78127,0.923236,0.136785,oscillating
0.206856,-3.08056,1.126,0.857823,0.600467,oscillating
0.522879,1.09501,2.25823,1.00986,0.457997,converging
-0.10229,-0.960603,0.883885,0.845553,0.679106,converging
0.331021,-1.4546,1.34395,1.19312,0.671067,converging
1.02545,0.315132,1.38295,0.966874,0.601248,converging
-0.995943,0.165045,1.10205,0.80078,0.585764,converging
1.99772,-2.42771,1.43952,0.820982,0.262392,diverging
0.699253,1.05275,1.7053,1.29052,0.285518,oscillating
1.16117,-2.30132,0.829374,1.01648,0.566187,converging
1.51758,1.10486,1.56502,1.16936,0.52087,oscillating
0.0879093,2.40918,2.02697,1.32928,0.319693,oscillating
-0.583852,-2.06445,1.76448,1.00666,0.554477,converging
-0.369732,-2.14478,2.05939,1.28484,0.784847,converging
-0.586309,-2.03229,1.17036,0.986547,0.984172,converging
-0.0870536,-0.527349,0.92777,1.47871,0.0940854,converging
0.315657,-0.407939,1.39755,1.09484,0.0614344,converging
-0.784081,4.37789,2.37275,1.0496,0.514039,diverging
2.04607,-1.21972,1.25927,1.66476,0.0226052,diverging
0.120079,-3.49221,0.743637,1.419,0.164412,diverging
-0.46513,-2.02481,1.64791,1.20909,0.637328,converging
0.870599,3.00065,1.10648,0.727447,0.18657,diverging
-0.00372239,5.28391,1.47533,1.62485,0.410009,diverging
0.628139,-2.47147,1.91097,0.735049,0.00633171,diverging
-0.533238,2.26164,1.81678,1.57923,0.14082,diverging
1.18924,2.67432,1.98105,0.879827,0.824819,oscillating
-0.68912,-0.606912,1.6405,0.594608,0.473534,converging
1.47524,-0.929423,1.0277,0.842905,0.441294,converging
-0.231335,2.33928,1.26326,0.827838,0.676299,converging
0.00405412,-2.05496,0.999428,0.754409,0.06898,diverging
-0.82992,2.84369,1.16353,1.0848,0.264313,diverging
1.98073,-1.21417,1.33215,1.00764,0.557788,converging
0.276151,-5.54157,2.48011,1.49011,0.706828,diverging
0.0877748,-2.32072,0.568556,1.07536,0.500256,oscillating
-0.353237,3.57988,2.45249,1.10592,0.305404,diverging
-0.807793,0.111014,1.30062,0.733683,0.52844,converging
-1.91656,-0.425744,1.16715,0.969209,0.252391,oscillating
-0.0308194,-1.73714,1.36092,0.616176,0.179903,oscillating
-0.897036,-2.80246,1.01301,1.25587,0.179929,diverging
0.961877,0.677949,0.92016,1.00419,0.102135,oscillating
-1.14857,1.74907,1.59724,0.465239,0.413068,oscillating
-0.929106,-1.03975,2.12831,1.42125,0.694766,converging
1.78031,-0.209864,1.03654,0.47319,0.803311,converging
1.30552,0.348938,1.48709,1.0895,0.301981,converging
-0.19451,-1.80285,1.70607,1.43964,0.0250756,oscillating
2.53227,-4.66285,1.40633,1.54343,0.740059,oscillating
-0.00289487,-0.320151,1.88682,1.02596,0.521149,converging
-0.357231,-0.144299,1.12363,0.799464,0.0384458,converging
1.0695,0.46429,1.56464,1.03956,0.267931,oscillating
1.85314,1.49857,1.3864,1.41723,0.543152,oscillating
